Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
CVX,Chevron Corporation,146.56,USD,1.187517260425296,4409066,0.4212193750560371,263381713418.58713,USD,16.130842973023544,9.0857,USD,-32.44330433489479,4.50152,Energy minerals,Buy
TMUS,"T-Mobile US, Inc.",219.4,USD,-0.6025460970416274,1431448,0.3593927435429351,254610749026.76215,USD,25.000854632678873,8.7757,USD,36.04892719831329,1.28211,Communications,Buy
MRK,"Merck & Company, Inc.",99.06,USD,-0.4221954161640548,2971572,0.28593539658187167,250585725077.4276,USD,20.747722274583726,4.7745,USD,165.2057990334944,3.13631,Health technology,Buy
CSCO,"Cisco Systems, Inc.",58.8842,USD,-0.533445945945951,8139905,0.37362474824845404,234521539357.4032,USD,25.352708171876344,2.3226,USD,-29.881656804733726,2.68581,Electronic technology,Buy
WFC,Wells Fargo & Company,70.11,USD,-0.18507972665147418,4791909,0.32101392001608103,233430587466.21826,USD,14.576792731355384,4.8097,USD,3.652859790526275,2.13554,Finance,Buy
MCD,McDonald's Corporation,292.47,USD,0.8899927558729315,1668407,0.5739119582709554,209589771307.47037,USD,25.674406355616032,11.3915,USD,0.36387024017199215,2.33882,Consumer services,Buy
AXP,American Express Company,297.13,USD,0.11455911587316789,973906,0.3714154142739873,209311714781.88217,USD,21.855829349025374,13.595,USD,27.471847427590923,0.909734,Finance,Neutral
PEP,"PepsiCo, Inc.",150.19,USD,-1.2297777193213235,2170175,0.2975347015051067,206059026654.6305,USD,22.137224555973173,6.7845,USD,13.241086927493662,3.5052,Consumer non-durables,Buy
AZN,AstraZeneca PLC,66.01,USD,0.7478632478632617,1924863,0.3871565167168832,203005072650.1952,USD,31.721851122110625,2.0809,USD,10.042305658381819,2.2207,Health technology,Buy
IBM,International Business Machines Corporation,219.17,USD,-0.30023199745258833,1331716,0.34774638659627044,202654477372.46085,USD,31.8992242420714,6.8707,USD,-8.83312987633353,3.03416,Technology services,Neutral
DIS,Walt Disney Company (The),110.73,USD,-0.5568028738212756,3284982,0.40935399821792334,200525295862.81647,USD,40.76351052864085,2.7164,USD,111.11370171757211,0.853166,Consumer services,Buy
LIN,Linde plc,415.77,USD,-0.6926696443499735,792674,0.31826579562755025,197972175579.6607,USD,31.555579167868363,13.1758,USD,8.858521431640177,1.32801,Process industries,Buy
AMD,"Advanced Micro Devices, Inc.",120.3301,USD,-0.3807434390264133,24821192,0.6461085022717901,195272574959.4792,USD,107.639413185437,1.1179,USD,781.6246056782334,0,Electronic technology,Buy
ADBE,Adobe Inc.,441.435,USD,-0.7297382387334723,1597330,0.35471921591137523,194319689187.91656,USD,35.6004580755986,12.3997,USD,4.906174385353378,0,Technology services,Buy
ISRG,"Intuitive Surgical, Inc.",522.83,USD,0.166679439037475,480020,0.3373625629884128,186221306210.7672,USD,84.0360041790565,6.2215,USD,46.51579021736571,0,Health technology,Buy
GE,GE Aerospace,168.31,USD,0.9113256190419151,2197908,0.4542772219287243,182160886602.65198,USD,29.68587403213574,5.6697,USD,-35.05200696480939,0.671503,Producer manufacturing,Strong buy
INTU,Intuit Inc.,621.325,USD,-1.1416070007955377,552355,0.345882294005116,173919292441.7973,USD,60.4425269465738,10.2796,USD,12.512587014579049,0.595068,Technology services,Buy
QCOM,QUALCOMM Incorporated,153.42,USD,-0.130191381330567,2376651,0.31351392936400185,170449614582.06284,USD,17.089580502149843,8.9774,USD,39.81093582096524,2.18071,Electronic technology,Buy
TXN,Texas Instruments Incorporated,186.43,USD,-0.5759692816383042,2571277,0.5170739611480043,170064538322.9903,USD,34.6337476081666,5.3829,USD,-30.20913015856552,2.80518,Electronic technology,Neutral
PLTR,Palantir Technologies Inc.,74.22,USD,-1.864339547798488,58890550,0.6075533017839184,169074718789.7747,USD,375.79746835443035,0.1975,USD,205.25502318392586,0,Technology services,Neutral
BKNG,Booking Holdings Inc. Common Stock,4910.82,USD,-1.1593222795174394,79807,0.40695661396921784,162532002586.44254,USD,33.321798180974326,147.3756,USD,2.6421854008060914,0.704449,Consumer services,Buy
HON,Honeywell International Inc.,225.64,USD,-0.11067333657975122,1158024,0.29447120156613193,146721817408.56735,USD,26.056931693515793,8.6595,USD,7.355384195779911,1.93457,Electronic technology,Buy
CMCSA,Comcast Corporation,37.385,USD,-0.3863575806021933,16288446,0.7669217187550292,143055196167.71875,USD,10.074375488425988,3.7109,USD,2.9518657234013115,3.25073,Consumer services,Buy
AMGN,Amgen Inc.,258.73,USD,-0.7328115408225784,1264600,0.31149841749394425,139075862919.3703,USD,33.12846515320299,7.8099,USD,-44.46253840027307,3.45304,Health technology,Buy
PDD,PDD Holdings Inc.,96.59,USD,-0.41241365089183574,4004976,0.4524241829393399,134696858982,USD,9.49791535556954,10.1696,USD,127.8136200716846,0,Retail trade,Strong buy
AMAT,"Applied Materials, Inc.",163.65,USD,0.6271905552481155,2190124,0.34892269367152046,133159493917.89247,USD,19.008293260854416,8.6094,USD,6.126423746363613,0.934637,Producer manufacturing,Buy
ARM,Arm Holdings plc,127,USD,2.950713359273671,2463936,0.5461551793513578,129651360641,USD,210.26490066225165,0.604,USD,250.5513639001741,0,Electronic technology,Buy
BA,Boeing Company (The),171.541,USD,-3.0841807909604535,9265392,0.7697843552622587,128342863571.39691,USD,,-12.9064,USD,-175.30716723549486,0,Electronic technology,Buy
SNY,Sanofi,48.1,USD,-0.26954177897573184,927949,0.37720176192171445,121772412287.44958,USD,26.517448591432824,1.8139,USD,-49.13776182598211,3.06452,Health technology,Buy
PANW,"Palo Alto Networks, Inc.",180.13,USD,-1.0057155418773425,2848700,0.605273629489845,118201312560.35121,USD,46.952872484621,3.8364,USD,334.9166761138193,0,Technology services,Buy
ADP,"Automatic Data Processing, Inc.",289.3875,USD,-1.141837187852297,520740,0.2882647930839035,117912940730.94876,USD,30.91845892496554,9.3597,USD,11.20391602409495,1.96085,Technology services,Neutral
GILD,"Gilead Sciences, Inc.",91.805,USD,-0.6116704557756822,1725013,0.2677446798524159,114413441518.00125,USD,1035.0056369785796,0.0887,USD,-98.09795428228331,3.33442,Health technology,Buy
APP,Applovin Corporation,335.95,USD,3.742704505450392,3738648,0.9070324535907566,112742065790.95914,USD,101.64901664145233,3.305,USD,1022.6222826086957,0,Technology services,Buy
ADI,"Analog Devices, Inc.",210.8,USD,-0.7813235432551994,1027153,0.35777662306250324,104619378123.12341,USD,64.28985330446186,3.2789,USD,-49.867747114135,1.73209,Electronic technology,Buy
VRTX,Vertex Pharmaceuticals Incorporated,405.1,USD,0.5959771542090971,781904,0.29821039969028074,104325121326.23418,USD,,-1.9932,USD,-114.9598084616135,0,Health technology,Buy
SBUX,Starbucks Corporation,91.82,USD,0.6246575342465679,3979688,0.3771410569044902,104105520483.83473,USD,27.768705014213996,3.3066,USD,-7.711630243657372,2.54247,Consumer services,Buy
CHTR,"Charter Communications, Inc.",347.36,USD,1.339090352131176,316112,0.3597023493554677,98786230359.72531,USD,10.87862701805484,31.9305,USD,4.2073932894491985,0,Consumer services,Neutral
MRVL,"Marvell Technology, Inc.",112.435,USD,1.7971933001358076,6248710,0.4319751498099917,97290001439.30997,USD,,-1.7079,USD,-164.09463429720114,0.217293,Electronic technology,Strong buy
MU,"Micron Technology, Inc.",86.77,USD,3.1012357414448664,13389929,0.37876629100064657,96676697800.28043,USD,25.059204066308553,3.4626,USD,,0.546578,Electronic technology,Buy
LRCX,Lam Research Corporation,72.1,USD,-0.1799806174719779,3843023,0.31463713569886076,92769997036.60805,USD,23.33031322806109,3.0904,USD,5.047758251470134,1.19064,Producer manufacturing,Buy
EQIX,"Equinix, Inc.",945.51,USD,0.2778691045615082,241273,0.4634420831373296,90977750597,USD,85.20564487059332,11.0968,USD,19.38076232074275,1.80721,Finance,Strong buy
MELI,"MercadoLibre, Inc.",1766.86,USD,3.9060478464397357,246395,0.56615346656911,89575163116.572,USD,62.33497738546319,28.3446,USD,46.008344923504865,0,Retail trade,Strong buy
INTC,Intel Corporation,20.18,USD,0.6483790523690723,28453105,0.4734953892073471,87036336687.66183,USD,,-3.7174,USD,-826.1086198305928,2.49377,Electronic technology,Neutral
PYPL,"PayPal Holdings, Inc.",86.045,USD,0.8142940831868863,3981926,0.4869136170821569,86263451083.3013,USD,20.558369570411433,4.1854,USD,24.609979754674274,0,Commercial services,Buy
CRWD,"CrowdStrike Holdings, Inc.",345.285,USD,0.913315407996259,1497552,0.473404101127238,85047572858.0074,USD,681.8424170616115,0.5064,USD,,0,Technology services,Buy
KLAC,KLA Corporation,634.77,USD,0.7379546752999393,496396,0.4853832842780017,84906695453.28714,USD,28.98890258939581,21.897,USD,-1.8467882917208418,0.92046,Electronic technology,Buy
CME,CME Group Inc.,232.13,USD,-0.04306075873056638,564542,0.32391182473640445,83650877762.88072,USD,24.409556457549055,9.5098,USD,13.496998412679476,4.47832,Finance,Buy
ABNB,"Airbnb, Inc.",131.26,USD,-0.11414656418842226,1576877,0.36271415260466555,83215119380.81227,USD,46.09981385874337,2.8473,USD,-65.51068365715392,0,Consumer services,Neutral
CDNS,"Cadence Design Systems, Inc.",296.98,USD,-1.1582240564467687,591639,0.4251936961643675,81450623568.4462,USD,78.09919528743492,3.8026,USD,8.357792152281078,0,Technology services,Buy
MDLZ,"Mondelez International, Inc.",59.4011,USD,-0.5506445672191483,3657022,0.316962309741853,79430806608.43062,USD,21.070944627718063,2.8191,USD,-15.75974899148363,2.99682,Consumer non-durables,Strong buy
REGN,"Regeneron Pharmaceuticals, Inc.",713.8199,USD,0.20915867645612574,217770,0.25505773145139293,78441332389.81458,USD,17.663912479708593,40.4112,USD,15.250157569466044,0,Health technology,Buy
IBKR,"Interactive Brokers Group, Inc.",180.94,USD,2.416935529518317,595527,0.6284314176558956,76451207495.77417,USD,28.140406538204328,6.4299,USD,17.083963071544332,0.481123,Finance,Buy
MAR,Marriott International,274.88,USD,-1.4555101455510153,660968,0.5704944043908247,76387347426.69478,USD,28.742314609561255,9.5636,USD,1.3383065071577542,0.863985,Consumer services,Neutral
CEG,Constellation Energy Corporation,237.95,USD,6.365383755755209,2926466,1.268705934825171,74422815074.88823,USD,26.258579973073783,9.0618,USD,73.52124542825959,0.63028,Utilities,Buy
SNPS,"Synopsys, Inc.",480.27,USD,-1.0487061150486303,454157,0.45816710760935087,74239395076.81487,USD,33.07143545743758,14.5222,USD,82.8992443324937,0,Technology services,Strong buy
CTAS,Cintas Corporation,181.57,USD,-0.618500273672685,878595,0.2951379756053269,73226928212.22348,USD,43.79824392126592,4.1456,USD,20.259921095381756,0.796388,Consumer services,Neutral
MSTR,MicroStrategy Incorporated,297.21,USD,2.620675367723215,14506757,0.6266197324498419,72771733216.18987,USD,,-2.1111,USD,-110.04076041721164,0,Technology services,Buy
FTNT,"Fortinet, Inc.",94.38,USD,-0.1058425063505594,1531076,0.37080543540362554,72337808184.50104,USD,47.575360419397114,1.9838,USD,36.70066152149944,0,Technology services,Buy
DASH,"DoorDash, Inc.",170.49,USD,1.6333830104321962,1344289,0.5440173005634994,70820904727.90855,USD,,-0.4463,USD,83.3990477607499,0,Transportation,Buy
MMM,3M Company,129.905,USD,0.6313424742427746,1765787,0.6216015704549446,70740890043.05956,USD,16.40836175318934,7.917,USD,,2.7965,Producer manufacturing,Buy
ORLY,"O'Reilly Automotive, Inc.",1186.4775,USD,0.057134424017541666,144066,0.3905698894705594,68496167568.087326,USD,29.353868648533638,40.4198,USD,7.4971809110444525,0,Retail trade,Buy
WDAY,"Workday, Inc.",250.9975,USD,-2.7254582800449447,1258416,0.17870878353864228,67016332182.885,USD,41.64274811693267,6.0274,USD,2449.661590524535,0,Technology services,Buy
COIN,"Coinbase Global, Inc.",256.54,USD,3.318566250503427,4830574,0.6309009879270546,64224802472.741035,USD,43.85149225667499,5.8502,USD,,0,Finance,Buy
TEAM,Atlassian Corporation,241.465,USD,-0.7868354014298594,863040,0.47071741590624966,63131199906.90793,USD,,-1.5095,USD,23.29386655826007,0,Technology services,Buy
ADSK,"Autodesk, Inc.",292.905,USD,-0.9016476638359848,536755,0.3773851945872745,62974576560.79905,USD,58.18880743786876,5.0337,USD,18.610240580598024,0,Technology services,Buy
CSX,CSX Corporation,32.225,USD,-0.1394484040904918,4729895,0.43582743592586315,62143305327.73705,USD,17.32247486964468,1.8603,USD,-1.2422360248447135,1.48745,Transportation,Buy
TTD,"The Trade Desk, Inc.",117.915,USD,0.32757593805837243,1452535,0.4369949013475824,58199777461.55628,USD,191.51372421633914,0.6157,USD,101.67048804454635,0,Technology services,Buy
NTES,"NetEase, Inc.",87.95,USD,-1.4123977132608352,570319,0.8384251422136597,55650836563.377075,USD,14.93944386879788,5.8871,USD,0.872142832665097,2.72935,Technology services,Strong buy
ROP,"Roper Technologies, Inc.",515.18,USD,-0.8983360584784211,165446,0.24935598435673495,55242310317.32311,USD,37.95623664628306,13.573,USD,14.910513215597968,0.57709,Technology services,Buy
CPRT,"Copart, Inc.",56.5,USD,-1.550792821048964,1678027,0.44914783465779634,54439352966.727646,USD,39.5991028875806,1.4268,USD,4.359274429490938,0,Retail trade,Buy
PCAR,PACCAR Inc.,103.48,USD,-0.5191309363583849,692087,0.2922352098063156,54254617829.09826,USD,11.567439468801002,8.9458,USD,14.340857383879953,1.12478,Producer manufacturing,Neutral
NXPI,NXP Semiconductors N.V.,205.85,USD,-0.9622323791195575,679893,0.28777202227807575,52317927393.84701,USD,19.652489378967967,10.4745,USD,-3.0264595330234823,1.95141,Electronic technology,Buy
MNST,Monster Beverage Corporation,52.495,USD,-0.12366818873669108,1548036,0.32452328313409196,51052423738.91533,USD,33.726309026662385,1.5565,USD,5.325483827310866,0,Consumer non-durables,Buy
ROST,"Ross Stores, Inc.",152.11,USD,0.5552984729292016,1104096,0.48831566792065517,50185531910.1689,USD,23.940381195209092,6.3537,USD,25.825807984790877,0.971772,Retail trade,Buy
JD,"JD.com, Inc.",34.1678,USD,-1.44851456590713,4600601,0.6439610017772401,50107134217.06112,USD,10.89013545816733,3.1375,USD,47.52209892796692,2.13441,Retail trade,Strong buy
PAYX,"Paychex, Inc.",138.72,USD,-1.069747539580659,939421,0.35591458740953585,49947946636.320076,USD,29.189462166484304,4.7524,USD,5.6746419994663215,2.73142,Technology services,Neutral
AEP,"American Electric Power Company, Inc.",91.74,USD,-0.5312804944161433,829663,0.30885466282637886,48857543098.77112,USD,18.420207212272103,4.9804,USD,14.457748259140951,3.87076,Utilities,Neutral
FANG,"Diamondback Energy, Inc.",166.3958,USD,1.5661356283952852,1076160,0.40672429980028496,48585776532.46963,USD,9.52760441120896,17.4646,USD,-0.9612058454925361,5.06012,Energy minerals,Strong buy
DDOG,"Datadog, Inc.",142.855,USD,-0.024494366295749595,1545177,0.4666522871678133,48531137968.84302,USD,264.44835246205105,0.5402,USD,,0,Technology services,Strong buy
LULU,lululemon athletica inc.,373.04,USD,-2.4502497319630776,805389,0.5213389051461591,47338613954.25684,USD,26.94363389477942,13.8452,USD,76.16551302931596,0,Retail trade,Buy
TCOM,Trip.com Group Limited,64.97,USD,-5.374308185260702,1991842,0.9676998718667624,45226073234.155556,USD,19.62661994381174,3.3103,USD,47.091757387247256,0,Consumer services,Strong buy
AXON,"Axon Enterprise, Inc.",592.55,USD,-0.2978193565755982,321404,0.22278672221524048,45184768075.81614,USD,153.4467578205925,3.8616,USD,97.35268564419685,0,Electronic technology,Strong buy
NDAQ,"Nasdaq, Inc.",77.29,USD,-0.025869874531103378,1406514,0.5427173325907333,44423015772.7752,USD,46.173606547583496,1.6739,USD,-24.97759053424166,1.21588,Finance,Buy
KDP,Keurig Dr Pepper Inc.,31.86,USD,-0.809464508094639,2176345,0.2037113564023156,43216610682.27273,USD,19.281045751633986,1.6524,USD,20.419763882815914,2.72416,Consumer non-durables,Buy
BKR,Baker Hughes Company,41.42,USD,0.9751340809361252,2551691,0.43116994762746025,40986159833.56509,USD,18.549037169726827,2.233,USD,34.55860198855078,2.0234,Industrial services,Buy
FAST,Fastenal Company,71.07,USD,-1.1681268251981691,1211325,0.39663440404512207,40715043823.8227,USD,35.31955074048305,2.0122,USD,1.6313955250265164,2.16938,Distribution services,Neutral
VRSK,"Verisk Analytics, Inc.",274.17,USD,-0.4574665069164546,373764,0.4918732424003989,38715722218.77464,USD,42.728236137518316,6.4166,USD,88.89019723285251,0.566387,Technology services,Buy
XEL,Xcel Energy Inc.,66.84,USD,-1.0071090047393256,1268255,0.3042133083256947,38382317347.4378,USD,19.862118150481397,3.3652,USD,6.524010002848918,3.20275,Utilities,Buy
EA,Electronic Arts Inc.,145.77,USD,-0.3622693096377314,538742,0.27356224718918554,38231510810.7125,USD,37.432592059986646,3.8942,USD,7.452884854170697,0.519481,Technology services,Buy
CTSH,Cognizant Technology Solutions Corporation,76.48,USD,-0.5461638491547486,1092103,0.39322891977781205,37920639336.17685,USD,16.919979646467997,4.5201,USD,10.034324107208072,1.56047,Technology services,Neutral
EXC,Exelon Corporation,37.585,USD,-0.14612114771519583,2401165,0.31102862143621285,37766670925.89771,USD,15.488111427040838,2.4267,USD,12.84352476168332,4.03826,Utilities,Neutral
ODFL,"Old Dominion Freight Line, Inc.",175.97,USD,-0.24376417233560477,542922,0.34439575552127316,37569158716.1026,USD,30.753770600674603,5.7219,USD,1.8729859169975247,0.589569,Transportation,Neutral
ARGX,argenx SE,619.94,USD,0.8032520325203342,102481,0.47018281803212425,37495554195.53439,USD,,-3.4993,USD,51.16256350136772,0,Health technology,Strong buy
KHC,The Kraft Heinz Company,30.675,USD,-0.11396939107782528,3267690,0.3170091412941434,37091439772.824814,USD,27.545797413793107,1.1136,USD,-54.00627787873782,5.21003,Consumer non-durables,Buy
GEHC,GE HealthCare Technologies Inc.,78.1,USD,-0.10232796111539076,1043423,0.3280985257462678,35681777950.43105,USD,21.39022787028922,3.6512,USD,8.489080374387159,0.153492,Health technology,Buy
CCEP,Coca-Cola Europacific Partners plc,76.5,USD,-0.4035932821247263,530523,0.3755443387145572,35218424906.10597,USD,20.17192279295433,3.7924,USD,-2.033013872026039,2.77308,Consumer non-durables,Buy
HOOD,"Robinhood Markets, Inc.",39.125,USD,5.005367686527112,14375099,0.7354216377522954,34585546929.28073,USD,66.67518745739605,0.5868,USD,,0,Finance,Buy
ACGL,Arch Capital Group Ltd.,91.45,USD,-0.9745533297238673,465214,0.2555081017302455,34407319570.49865,USD,6.1401800761395755,14.8937,USD,90.58325229052568,0,Finance,Buy
IDXX,"IDEXX Laboratories, Inc.",407.69,USD,-1.390770123839009,164350,0.3234263101458582,33383559859.173904,USD,39.33409231244211,10.3648,USD,5.753553245110146,0,Health technology,Buy
TTWO,"Take-Two Interactive Software, Inc.",181.985,USD,-1.138092133854845,640915,0.4458887466478251,31961551911.496986,USD,,-21.1587,USD,-136.50783005264745,0,Technology services,Buy
DD,"DuPont de Nemours, Inc.",75.54,USD,-0.9311475409835984,1079129,0.5744376820055626,31572351960.185703,USD,39.734890326652994,1.9011,USD,-80.32802152317882,1.99344,Process industries,Buy
UAL,"United Airlines Holdings, Inc.",95.1,USD,-2.059732234809475,2212764,0.47341612259725857,31276099075.27909,USD,11.463217656489194,8.2961,USD,-3.783213295756353,0,Transportation,Strong buy
WTW,Willis Towers Watson Public Limited Company,309.515,USD,-1.1891840122589779,206518,0.3244785895005995,31176043338.371914,USD,,-7.245,USD,-177.05807275047863,1.12374,Finance,Buy
TW,Tradeweb Markets Inc.,131.355,USD,0.33226397800183494,390891,0.5982488307172417,31030743606.205547,USD,62.90646999664767,2.0881,USD,21.51419925512104,0.30553,Finance,Buy
DXCM,"DexCom, Inc.",78.56,USD,1.0158158673010238,1290931,0.3868823509702575,30685170740.95204,USD,47.092674739239904,1.6682,USD,84.80115209925778,0,Health technology,Buy
MCHP,Microchip Technology Incorporated,56.69,USD,-1.1508282476024474,3892107,0.42063585813462206,30443110483.85318,USD,39.53553246390962,1.4339,USD,-68.53826575390556,3.1578,Electronic technology,Buy
HPQ,HP Inc.,32.41,USD,-0.6742261722341586,2388729,0.3550508548027586,30394025407.758194,USD,11.519869197412381,2.8134,USD,-14.530485767232735,3.42078,Electronic technology,Neutral
